n_col_extra,iteration,model,percision,recall
6,7,svm-linear,0.538271343294126,0.60956
6,7,svm-poly,0.4425650710238936,0.6468
6,7,svm-rbf,0.6665402946273831,0.98456
6,7,svm-sigmoid,0.5004747211013529,0.50604
6,7,svm-rbf-approx,0.47879249784611305,0.57796
6,7,LOF-minkowski,0.9932802093244529,0.66812
6,7,LOF-euclidean,0.9932802093244529,0.66812
6,7,LOF-cosine,0.946124075564241,0.98764
6,8,svm-linear,0.498403443009857,0.5744
6,8,svm-poly,0.46148378799160633,0.5454
6,8,svm-rbf,0.6636248278841221,0.9832
6,8,svm-sigmoid,0.5002750275027503,0.50932
6,8,svm-rbf-approx,0.5007260881510264,0.51032
6,8,LOF-minkowski,0.9926727145847871,0.6828
6,8,LOF-euclidean,0.9926727145847871,0.6828
6,8,LOF-cosine,0.9401345547151165,0.98936
6,9,svm-linear,0.5167863380555017,0.42608
6,9,svm-poly,0.45587950272724753,0.6586
6,9,svm-rbf,0.6633524262401383,0.98208
6,9,svm-sigmoid,0.5001388062661114,0.50444
6,9,svm-rbf-approx,0.5485595722607932,0.27496
6,9,LOF-minkowski,0.9926156686281297,0.68824
6,9,LOF-euclidean,0.9926156686281297,0.68824
6,9,LOF-cosine,0.9405567810146802,0.98924
7,0,svm-linear,0.4352800457642103,0.3348
7,0,svm-poly,0.4385864316755191,0.58132
7,0,svm-rbf,0.6648979591836734,0.9774
7,0,svm-sigmoid,0.4991496598639456,0.49308
7,0,svm-rbf-approx,0.4911924119241192,0.29
7,0,LOF-minkowski,0.9928627043861926,0.61208
7,0,LOF-euclidean,0.9928627043861926,0.61208
7,0,LOF-cosine,0.9444487041864744,0.9854
7,1,svm-linear,0.5114405136381265,0.47476
7,1,svm-poly,0.4402056924180818,0.58896
7,1,svm-rbf,0.6599740932642487,0.97824
7,1,svm-sigmoid,0.49689591227928726,0.49304
7,1,svm-rbf-approx,0.514344467850336,0.4102
7,1,LOF-minkowski,0.9929790582253964,0.65624
7,1,LOF-euclidean,0.9929790582253964,0.65624
7,1,LOF-cosine,0.9423333460380379,0.98896
7,2,svm-linear,0.4994526155457185,0.41972
7,2,svm-poly,0.44275680922743105,0.62032
7,2,svm-rbf,0.6640130417062899,0.97756
7,2,svm-sigmoid,0.4938105159946072,0.48348
7,2,svm-rbf-approx,0.5012894267010514,0.40432
7,2,LOF-minkowski,0.9940020809107044,0.64964
7,2,LOF-euclidean,0.9940020809107044,0.64964
7,2,LOF-cosine,0.9469213621339073,0.98548
7,3,svm-linear,0.4996356216295001,0.54848
7,3,svm-poly,0.44971980513080456,0.6388
7,3,svm-rbf,0.6592842673869007,0.9764
7,3,svm-sigmoid,0.49885574336531896,0.497
7,3,svm-rbf-approx,0.5036740632957439,0.55384
7,3,LOF-minkowski,0.9939244351623315,0.6282
7,3,LOF-euclidean,0.9939244351623315,0.6282
7,3,LOF-cosine,0.9436274509803921,0.9856
7,4,svm-linear,0.5174359553097845,0.5502
7,4,svm-poly,0.4531470466177895,0.65516
7,4,svm-rbf,0.6639301927311279,0.97696
7,4,svm-sigmoid,0.5000599928008639,0.50012
7,4,svm-rbf-approx,0.4955501784029857,0.48332
7,4,LOF-minkowski,0.9944872517697174,0.635
7,4,LOF-euclidean,0.9944872517697174,0.635
7,4,LOF-cosine,0.9452359068627451,0.98728
7,5,svm-linear,0.47949067330733447,0.4082
7,5,svm-poly,0.43633549274780714,0.60888
7,5,svm-rbf,0.6586524191154646,0.97636
7,5,svm-sigmoid,0.5030893917509228,0.50156
7,5,svm-rbf-approx,0.47522627601007744,0.61116
7,5,LOF-minkowski,0.9941815856777494,0.62196
7,5,LOF-euclidean,0.9941815856777494,0.62196
7,5,LOF-cosine,0.9472569778633301,0.9842
7,6,svm-linear,0.5475947818997147,0.64476
7,6,svm-poly,0.4631022295447902,0.69708
7,6,svm-rbf,0.6633343294124039,0.97672
7,6,svm-sigmoid,0.4971652856519843,0.5016
7,6,svm-rbf-approx,0.4984218306764154,0.499
7,6,LOF-minkowski,0.9941469124963418,0.6794
7,6,LOF-euclidean,0.9941469124963418,0.6794
7,6,LOF-cosine,0.948310291858679,0.98776
7,7,svm-linear,0.49424054206662904,0.35012
7,7,svm-poly,0.45733034467075984,0.56312
7,7,svm-rbf,0.662441645858213,0.97628
7,7,svm-sigmoid,0.49826023628418836,0.4926
7,7,svm-rbf-approx,0.5054538054538055,0.49676
7,7,LOF-minkowski,0.9942460317460318,0.60132
7,7,LOF-euclidean,0.9942460317460318,0.60132
7,7,LOF-cosine,0.94329009298588,0.98604
7,8,svm-linear,0.46713115625997237,0.35132
7,8,svm-poly,0.4384530121925646,0.58544
7,8,svm-rbf,0.6611232795219166,0.97796
7,8,svm-sigmoid,0.5003196930946292,0.5008
7,8,svm-rbf-approx,0.49886579037320156,0.64216
7,8,LOF-minkowski,0.9932456243392459,0.67644
7,8,LOF-euclidean,0.9932456243392459,0.67644
7,8,LOF-cosine,0.9435828877005348,0.98812
7,9,svm-linear,0.5034651923376421,0.51724
7,9,svm-poly,0.42588517703540707,0.59612
7,9,svm-rbf,0.6620947630922693,0.97704
7,9,svm-sigmoid,0.5002194469935762,0.50148
7,9,svm-rbf-approx,0.5058106637649619,0.46484
7,9,LOF-minkowski,0.993968117190866,0.64596
7,9,LOF-euclidean,0.993968117190866,0.64596
7,9,LOF-cosine,0.946625344352617,0.98964
8,0,svm-linear,0.46537924957779575,0.25352
8,0,svm-poly,0.44965807158293614,0.60756
8,0,svm-rbf,0.6558592692828146,0.96936
8,0,svm-sigmoid,0.49515033947623666,0.49008
8,0,svm-rbf-approx,0.49594751061366266,0.5654
8,0,LOF-minkowski,0.9941739192979933,0.55288
8,0,LOF-euclidean,0.9941739192979933,0.55288
8,0,LOF-cosine,0.9480754426481909,0.98524
8,1,svm-linear,0.48087546915194196,0.45612
8,1,svm-poly,0.454438581622331,0.66488
8,1,svm-rbf,0.6602659994016373,0.97104
8,1,svm-sigmoid,0.5005422340040969,0.49848
8,1,svm-rbf-approx,0.5736189402480271,0.30528
8,1,LOF-minkowski,0.9947268508753427,0.56592
8,1,LOF-euclidean,0.9947268508753427,0.56592
8,1,LOF-cosine,0.9493963821498823,0.9846
8,2,svm-linear,0.47181839384280494,0.24276
8,2,svm-poly,0.4429223744292237,0.62468
8,2,svm-rbf,0.6577605381652472,0.96996
8,2,svm-sigmoid,0.4955610653443174,0.49568
8,2,svm-rbf-approx,0.4874119758825425,0.4236
8,2,LOF-minkowski,0.9955869991594284,0.56852
8,2,LOF-euclidean,0.9955869991594284,0.56852
8,2,LOF-cosine,0.9463741855892671,0.98192
8,3,svm-linear,0.5344204881252053,0.58596
8,3,svm-poly,0.4471453746957957,0.6394
8,3,svm-rbf,0.6604446137520067,0.97088
8,3,svm-sigmoid,0.5033325303139806,0.50144
8,3,svm-rbf-approx,0.5113603681334484,0.56896
8,3,LOF-minkowski,0.9940091224725985,0.58404
8,3,LOF-euclidean,0.9940091224725985,0.58404
8,3,LOF-cosine,0.9471268800617045,0.98236
8,4,svm-linear,0.39819204753777104,0.25196
8,4,svm-poly,0.456861160497818,0.56532
8,4,svm-rbf,0.659601167580544,0.96716
8,4,svm-sigmoid,0.4952034535134703,0.49556
8,4,svm-rbf-approx,0.4775117254998766,0.38688
8,4,LOF-minkowski,0.9949286387017315,0.54932
8,4,LOF-euclidean,0.9949286387017315,0.54932
8,4,LOF-cosine,0.9492548867814979,0.98096
8,5,svm-linear,0.5089208757110842,0.47236
8,5,svm-poly,0.4719783197831978,0.69664
8,5,svm-rbf,0.6575972304862877,0.97256
8,5,svm-sigmoid,0.49978007917149825,0.49996
8,5,svm-rbf-approx,0.5024554810607679,0.47064
8,5,LOF-minkowski,0.9938284446293599,0.57328
8,5,LOF-euclidean,0.9938284446293599,0.57328
8,5,LOF-cosine,0.9451408855664175,0.98616
8,6,svm-linear,0.5033244172716851,0.52688
8,6,svm-poly,0.45041726618705036,0.62608
8,6,svm-rbf,0.6613858695652174,0.97356
8,6,svm-sigmoid,0.5016557628624505,0.49688
8,6,svm-rbf-approx,0.5318461990020545,0.28992
8,6,LOF-minkowski,0.9954597922277799,0.51744
8,6,LOF-euclidean,0.9954597922277799,0.51744
8,6,LOF-cosine,0.9492515375391637,0.98164
8,7,svm-linear,0.43947159460044755,0.24352
8,7,svm-poly,0.4477916846496907,0.62252
8,7,svm-rbf,0.662019191339293,0.96864
8,7,svm-sigmoid,0.4993201087825948,0.4994
8,7,svm-rbf-approx,0.4991884080921652,0.50436
8,7,LOF-minkowski,0.9951333196243746,0.58072
8,7,LOF-euclidean,0.9951333196243746,0.58072
8,7,LOF-cosine,0.9507225041645683,0.98164
8,8,svm-linear,0.5410342759606956,0.46912
8,8,svm-poly,0.45144424445015857,0.63204
8,8,svm-rbf,0.6617971709683573,0.97128
8,8,svm-sigmoid,0.4971027147166217,0.501
8,8,svm-rbf-approx,0.4961349262122277,0.5648
8,8,LOF-minkowski,0.9947357188589315,0.55932
8,8,LOF-euclidean,0.9947357188589315,0.55932
8,8,LOF-cosine,0.9475685641852961,0.98676
8,9,svm-linear,0.3906370706082299,0.3034
8,9,svm-poly,0.4551023833501175,0.65076
8,9,svm-rbf,0.660471318166975,0.97084
8,9,svm-sigmoid,0.49408821274363424,0.48976
8,9,svm-rbf-approx,0.5098144904100975,0.454
8,9,LOF-minkowski,0.9945387453874539,0.53904
8,9,LOF-euclidean,0.9945387453874539,0.53904
8,9,LOF-cosine,0.9487772892077451,0.98392
9,0,svm-linear,0.550595969525682,0.71692
9,0,svm-poly,0.45247169443903523,0.6506
9,0,svm-rbf,0.6586587134374915,0.96288
9,0,svm-sigmoid,0.5013438735177865,0.50736
9,0,svm-rbf-approx,0.48975920287849434,0.42468
9,0,LOF-minkowski,0.996804868771396,0.52412
9,0,LOF-euclidean,0.996804868771396,0.52412
9,0,LOF-cosine,0.9533827582191515,0.98248
9,1,svm-linear,0.5210971495624114,0.42632
9,1,svm-poly,0.44518192240390997,0.59024
9,1,svm-rbf,0.6553036481270048,0.96424
9,1,svm-sigmoid,0.5032009225018887,0.5062
9,1,svm-rbf-approx,0.49312936754947445,0.6718
9,1,LOF-minkowski,0.9961955351374632,0.55512
9,1,LOF-euclidean,0.9961955351374632,0.55512
9,1,LOF-cosine,0.9515804152463588,0.98264
9,2,svm-linear,0.5053130053130053,0.525
9,2,svm-poly,0.4511291206414213,0.62568
9,2,svm-rbf,0.6577538646419402,0.96332
9,2,svm-sigmoid,0.49996007665282655,0.50092
9,2,svm-rbf-approx,0.5185038981545446,0.42032
9,2,LOF-minkowski,0.9959936566229864,0.47732
9,2,LOF-euclidean,0.9959936566229864,0.47732
9,2,LOF-cosine,0.9494758017718287,0.98172
9,3,svm-linear,0.4888128357989254,0.53132
9,3,svm-poly,0.4399215009961048,0.5918
9,3,svm-rbf,0.6565172395010621,0.96424
9,3,svm-sigmoid,0.4989421579976847,0.49996
9,3,svm-rbf-approx,0.4950114780151863,0.44852
9,3,LOF-minkowski,0.9954435217167634,0.5418
9,3,LOF-euclidean,0.9954435217167634,0.5418
9,3,LOF-cosine,0.9522013067828251,0.97932
9,4,svm-linear,0.4917263373247488,0.32688
9,4,svm-poly,0.45681864709150993,0.6248
9,4,svm-rbf,0.6544397348114336,0.96344
9,4,svm-sigmoid,0.49887595343235647,0.49708
9,4,svm-rbf-approx,0.49865073939481164,0.55436
9,4,LOF-minkowski,0.9955846408578412,0.50508
9,4,LOF-euclidean,0.9955846408578412,0.50508
9,4,LOF-cosine,0.9528298212129475,0.97848
9,5,svm-linear,0.45792499315630986,0.33456
9,5,svm-poly,0.4478339350180505,0.59544
9,5,svm-rbf,0.6582136812796855,0.96452
9,5,svm-sigmoid,0.5021689815736061,0.50472
9,5,svm-rbf-approx,0.5038698402130493,0.48436
9,5,LOF-minkowski,0.994846142185842,0.52504
9,5,LOF-euclidean,0.994846142185842,0.52504
9,5,LOF-cosine,0.9519589552238806,0.97968
9,6,svm-linear,0.445201643017177,0.38152
9,6,svm-poly,0.4679668170571969,0.64308
9,6,svm-rbf,0.6572816063731107,0.96368
9,6,svm-sigmoid,0.5021307389241778,0.4996
9,6,svm-rbf-approx,0.5096927839961896,0.42804
9,6,LOF-minkowski,0.9956562209121936,0.51344
9,6,LOF-euclidean,0.9956562209121936,0.51344
9,6,LOF-cosine,0.9535606119437757,0.98232
9,7,svm-linear,0.4772058823529412,0.36344
9,7,svm-poly,0.4590196355417432,0.64988
9,7,svm-rbf,0.6582118987619152,0.9612
9,7,svm-sigmoid,0.49831622835150735,0.4972
9,7,svm-rbf-approx,0.4991115059973345,0.4494
9,7,LOF-minkowski,0.995581156790026,0.50468
9,7,LOF-euclidean,0.995581156790026,0.50468
9,7,LOF-cosine,0.9531237873496313,0.98248
9,8,svm-linear,0.5409237875288684,0.46844
9,8,svm-poly,0.4413840990626085,0.61024
9,8,svm-rbf,0.6584258600886069,0.96304
9,8,svm-sigmoid,0.49792964824120606,0.49544
9,8,svm-rbf-approx,0.4984100599841006,0.55172
9,8,LOF-minkowski,0.9956245356228846,0.4824
9,8,LOF-euclidean,0.9956245356228846,0.4824
9,8,LOF-cosine,0.9550891181988743,0.9774
9,9,svm-linear,0.5033974210485677,0.52156
9,9,svm-poly,0.45070840882763535,0.60696
9,9,svm-rbf,0.6567887784284352,0.96456
9,9,svm-sigmoid,0.49972115997450606,0.5018
9,9,svm-rbf-approx,0.5004328678435653,0.5318
9,9,LOF-minkowski,0.9967404487568223,0.52596
9,9,LOF-euclidean,0.9967404487568223,0.52596
9,9,LOF-cosine,0.9537192012767117,0.98008
10,0,svm-linear,0.48903688524590166,0.57276
10,0,svm-poly,0.4518797438330171,0.60964
10,0,svm-rbf,0.6549607816155222,0.95192
10,0,svm-sigmoid,0.4999801074199324,0.50268
10,0,svm-rbf-approx,0.5022175941995449,0.52088
10,0,LOF-minkowski,0.9957836189109177,0.444
10,0,LOF-euclidean,0.9957836189109177,0.444
10,0,LOF-cosine,0.9622283682338997,0.97416
10,1,svm-linear,0.496757457846952,0.35236
10,1,svm-poly,0.45754592211609113,0.62272
10,1,svm-rbf,0.6542181549168424,0.95508
10,1,svm-sigmoid,0.5008169609054318,0.50268
10,1,svm-rbf-approx,0.5093700297351497,0.58928
10,1,LOF-minkowski,0.995980633963643,0.43612
10,1,LOF-euclidean,0.995980633963643,0.43612
10,1,LOF-cosine,0.957371085099652,0.9684
10,2,svm-linear,0.5237341772151899,0.31776
10,2,svm-poly,0.4612767194997819,0.63444
10,2,svm-rbf,0.6563057254944995,0.95692
10,2,svm-sigmoid,0.5056099307710671,0.50832
10,2,svm-rbf-approx,0.49710253478929317,0.5044
10,2,LOF-minkowski,0.9952610794207986,0.45364
10,2,LOF-euclidean,0.9952610794207986,0.45364
10,2,LOF-cosine,0.959727848350179,0.97612
10,3,svm-linear,0.5161898545995142,0.56944
10,3,svm-poly,0.46677353131415394,0.66392
10,3,svm-rbf,0.6556207823558458,0.956
10,3,svm-sigmoid,0.5021411578112609,0.50656
10,3,svm-rbf-approx,0.500362767274124,0.46896
10,3,LOF-minkowski,0.9953382003694257,0.45264
10,3,LOF-euclidean,0.9953382003694257,0.45264
10,3,LOF-cosine,0.9560858625570058,0.97276
10,4,svm-linear,0.41034177807834366,0.31552
10,4,svm-poly,0.46270291523900464,0.659
10,4,svm-rbf,0.6530444772689972,0.95496
10,4,svm-sigmoid,0.49697285594001844,0.4958
10,4,svm-rbf-approx,0.5,0.44116
10,4,LOF-minkowski,0.9962910128388017,0.41904
10,4,LOF-euclidean,0.9962910128388017,0.41904
10,4,LOF-cosine,0.9573991911735835,0.97536
10,5,svm-linear,0.5033257119102058,0.58116
10,5,svm-poly,0.45280478683620046,0.6054
10,5,svm-rbf,0.6560721453905584,0.95448
10,5,svm-sigmoid,0.4942165299179508,0.49392
10,5,svm-rbf-approx,0.49490465139743717,0.3924
10,5,LOF-minkowski,0.995836947094536,0.45928
10,5,LOF-euclidean,0.995836947094536,0.45928
10,5,LOF-cosine,0.9554174969718282,0.97808
10,6,svm-linear,0.4971498371335505,0.4884
10,6,svm-poly,0.4586238958623896,0.63136
10,6,svm-rbf,0.6555965221219459,0.95308
10,6,svm-sigmoid,0.4967030332094473,0.49716
10,6,svm-rbf-approx,0.48593480247791204,0.3828
10,6,LOF-minkowski,0.9955589882216644,0.41248
10,6,LOF-euclidean,0.9955589882216644,0.41248
10,6,LOF-cosine,0.9611402023701721,0.97648
10,7,svm-linear,0.5034324942791762,0.484
10,7,svm-poly,0.4494967542135668,0.6038
10,7,svm-rbf,0.6588034282249842,0.95624
10,7,svm-sigmoid,0.503664091899386,0.5086
10,7,svm-rbf-approx,0.503670649201094,0.6998
10,7,LOF-minkowski,0.9975517095821022,0.47264
10,7,LOF-euclidean,0.9975517095821022,0.47264
10,7,LOF-cosine,0.959221392056626,0.97572
10,8,svm-linear,0.44151393234987335,0.35556
10,8,svm-poly,0.4582360234120462,0.63572
10,8,svm-rbf,0.65708548795247,0.95556
10,8,svm-sigmoid,0.5030643311850065,0.50892
10,8,svm-rbf-approx,0.5050747863247863,0.52948
10,8,LOF-minkowski,0.9963170670461203,0.47612
10,8,LOF-euclidean,0.9963170670461203,0.47612
10,8,LOF-cosine,0.9568012544100353,0.97632
10,9,svm-linear,0.48829632170110604,0.4556
10,9,svm-poly,0.4549490347264815,0.62308
10,9,svm-rbf,0.657405622711127,0.955
10,9,svm-sigmoid,0.4977491961414791,0.49536
10,9,svm-rbf-approx,0.5214787515835541,0.36224
10,9,LOF-minkowski,0.9954731049174508,0.4486
10,9,LOF-euclidean,0.9954731049174508,0.4486
10,9,LOF-cosine,0.9605672641323616,0.97536
